"Reservoir","Site","DateTime","Depth_m","Rep","Dilution","a254_m","a350_m","S275_295","S350_400","Sr","Max_FL_Ex","Max_FL_Em","Max_FL","B","T","A","C","M","N","FI","BIX","HIX","T_B","T_M","T_N","T_C","A_T","A_C","A_M","M_C","C_N","Fmax1","Fmax2","Fmax3","Fmax4","abs_Flag","fl_Flag"
"FCR",50,2019-07-29 11:30:00,9,2,1,56.6538,35.2359,3.918591,3.395146,1.154175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-07-29 11:30:00,9,2,2,27.1754,16.121,3.187241,2.607372,1.222396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",200,2019-07-29 12:00:00,0.1,1,1,20.0361,9.9029,2.773389991,2.121329805,1.307382749,300,300,26.76700206,0.197266805,0.066126734,0.325953354,0.164488145,0.115247762,0.094499684,1.421444702,0.556032262,4.892279831,0.335214706,0.573778899,0.69975614,0.402015198,4.929222033,1.981622172,2.828283591,0.700644793,1.740621109,0.931761714,0.667926314,0.683628428,0.168242059,0,0
"FCR",100,2019-07-29 12:50:00,0.1,1,1,11.2847,5.2969,2.207349389,1.511441464,1.460426646,300,300,30.73541432,0.181000534,0.04111291,0.174442739,0.088823804,0.06475495,0.05252743,1.366424892,0.570857374,4.396735694,0.227142482,0.634899886,0.78269412,0.462859153,4.243016048,1.963918813,2.693890405,0.72902699,1.690998472,0.585154555,0.186380943,0.696586209,0.071775395,0,0
"FCR",50,2019-08-05 09:44:00,0.1,1,1,18.424,5.7575,2.599993,1.304024,1.993822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-05 09:44:00,0.1,1,2,14.7392,3.2242,2.336809,NA,NA,300,300,24.69217905,0.397197642,0.143537149,0.26280273,0.116530001,0.115501951,0.120733975,1.40836929,0.642019356,2.38160588,0.361374625,1.24272489,1.18887123,1.231761331,1.830903927,2.255236658,2.275309882,0.991177807,0.965179861,0.590420244,0.676606394,0.212047141,0.475515277,0,0
"FCR",50,2019-08-05 10:27:00,5,1,1,9.212,4.606,1.98247,1.361931,1.455632,300,300,22.29930648,0.200903717,0.08375958,0.185815828,0.094081549,0.085188626,0.087361531,1.545073441,0.768164142,2.600626683,0.416914037,0.983224918,0.958769599,0.890286993,2.218442703,1.975050683,2.181228144,0.905476435,1.076921944,0.369777185,0.434961181,0.43087902,0.262983426,0,0
"FCR",50,2019-08-05 10:50:00,9,1,1,52.969,33.1632,3.864778,3.355759,1.151685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-05 10:50:00,9,1,2,23.9512,15.1998,3.074445,2.528305,1.21601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-05 10:50:00,9,2,1,46.5206,28.0966,3.811764,3.203813,1.189759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",100,2019-08-05 12:00:00,0.1,1,1,11.515,4.3757,2.168166125,1.235131453,1.755413256,305,304,10.96423371,0.025786028,0.035951249,0.176901022,0.096260898,0.062510536,0.048173341,1.410936802,0.525080594,6.716995831,1.394214286,0.575123032,0.746289293,0.37347718,4.920580744,1.837724621,2.829939314,0.649386583,1.998219256,0.544928584,0.398823582,0.106722405,0.113840454,0,0
"FCR",200,2019-08-05 12:00:00,0.1,1,1,20.9573,9.4423,2.783851432,2.054276913,1.355149062,300,300,27.39938197,0.21373949,0.071997557,0.366704649,0.187759039,0.131521745,0.102315849,1.447102652,0.551826809,5.466885073,0.336847239,0.547419418,0.703679415,0.383457208,5.093292951,1.953059894,2.788167464,0.70048156,1.835092418,1.028884799,0.841019995,0.646446251,0.141671826,0,0
"FCR",50,2019-08-12 09:50:00,0.1,1,1,51.3569,37.9995,3.833139162,3.581867063,1.070151152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-12 09:50:00,0.1,2,1,22.7997,7.5999,3.06294,1.729347,1.771154,300,300,20.85115974,0.109870563,0.131931198,0.281540804,0.128821869,0.119298058,0.116911262,1.418159327,0.631475786,2.944549401,1.200787485,1.105895601,1.128472957,1.024136648,2.133997186,2.185504726,2.3599781,0.926069918,1.101877332,0.585168434,0.777602042,0.223947886,0.3844155,0,0
"FCR",50,2019-08-12 10:36:00,5,1,1,14.0483,7.8302,2.586218,1.944053,1.330323,300,300,15.34254844,0.030185994,0.055198472,0.178603621,0.095796497,0.082669169,0.07050475,1.615166725,0.732449026,4.059717954,1.828612059,0.667703244,0.782904303,0.576205535,3.235662416,1.864406594,2.160462292,0.862966506,1.358724023,0.370454015,0.504042739,0.285338343,0.154941626,0,0
"FCR",50,2019-08-12 10:36:00,5,2,1,43.757,37.5389,3.71866327,3.592309386,1.035173441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-12 10:36:00,5,2,2,72.7748,67.2476,4.255180054,4.19068956,1.015388993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-12 11:07:00,9,1,1,37.5389,33.1632,3.581422794,3.478498958,1.029588578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-12 11:07:00,9,1,2,67.7082,63.1022,4.185254334,4.133788398,1.012450065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-12 11:07:00,9,2,1,9.9029,4.606,2.228464,1.398086,1.59394,300,300,15.95356213,0.037069749,0.054725134,0.175222424,0.091802185,0.082566108,0.070172959,1.581417179,0.720086199,3.508660375,1.476274727,0.662803842,0.779860709,0.596120163,3.201863784,1.908695561,2.122207616,0.899391533,1.308227363,0.322448772,0.537300975,0.235827589,0.186027299,0,0
"FCR",50,2019-08-14 13:43:00,0.1,2,1,22.5694,8.0605,2.815913533,1.771656592,1.589424015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-14 13:43:00,0.1,2,2,23.03,7.8302,2.827185833,1.749753069,1.615762751,300,300,29.61882741,0.155431767,0.144242649,0.284125688,0.118182641,0.1214143,0.12075929,1.397117883,0.656964493,2.654736849,0.928012674,1.188020266,1.1944642,1.220506222,1.969775858,2.404123691,2.340133638,1.027344615,0.978662934,0.58320946,0.744734407,0.320908209,0.398907668,0,0
"FCR",50,2019-08-14 14:02:00,5,1,1,19.1149,11.9756,2.767769354,2.34629562,1.179633687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-14 14:02:00,5,1,2,21.6482,12.4362,2.882410899,2.378850967,1.211682001,300,300,32.15841092,0.126066374,0.1023314,0.234153748,0.114633098,0.130586736,0.116325178,1.557464991,0.724125451,2.465925445,0.811726372,0.783627829,0.879701215,0.892686338,2.288190601,2.042636489,1.793089832,1.139171308,0.985453879,0.435278903,0.654562807,0.433833584,0.302230405,0,0
"FCR",50,2019-08-14 14:10:00,9,2,1,14.7392,8.9817,2.501158593,2.061809776,1.213088919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-14 14:10:00,9,2,1,9.4423,4.1454,1.981594853,1.229650296,1.611510898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-14 14:10:00,9,2,2,14.2786,8.7514,2.446398856,2.079291834,1.176553871,300,300,30.59160991,0.084235884,0.073502802,0.217234348,0.10595833,0.14038474,0.100549748,1.575734143,0.718936677,3.170072204,0.872583015,0.523581136,0.73100931,0.693695362,2.955456701,2.050186605,1.547421375,1.324905186,1.053790108,0.397856722,0.68085237,0.411627713,0.199236117,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,14.2786,8.7514,2.446398856,2.079291834,1.176553871,300,300,30.59160991,0.084235884,0.073502802,0.217234348,0.10595833,0.14038474,0.100549748,1.575734143,0.718936677,3.170072204,0.872583015,0.523581136,0.73100931,0.693695362,2.955456701,2.050186605,1.547421375,1.324905186,1.053790108,0.382410839,0.626683821,0.294856903,0.245758471,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,14.2786,8.7514,2.446398856,2.079291834,1.176553871,300,300,26.0124825,0.104769138,0.072652924,0.203514173,0.104678572,0.150597685,0.103483584,1.547510875,0.721443343,2.877846954,0.69345731,0.482430551,0.702071978,0.694057272,2.801183507,1.944181783,1.351376502,1.438667743,1.011547616,0.397856722,0.68085237,0.411627713,0.199236117,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,14.2786,8.7514,2.446398856,2.079291834,1.176553871,300,300,26.0124825,0.104769138,0.072652924,0.203514173,0.104678572,0.150597685,0.103483584,1.547510875,0.721443343,2.877846954,0.69345731,0.482430551,0.702071978,0.694057272,2.801183507,1.944181783,1.351376502,1.438667743,1.011547616,0.382410839,0.626683821,0.294856903,0.245758471,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,9.212,3.6848,1.952474486,1.124325987,1.736573296,300,300,30.59160991,0.084235884,0.073502802,0.217234348,0.10595833,0.14038474,0.100549748,1.575734143,0.718936677,3.170072204,0.872583015,0.523581136,0.73100931,0.693695362,2.955456701,2.050186605,1.547421375,1.324905186,1.053790108,0.397856722,0.68085237,0.411627713,0.199236117,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,9.212,3.6848,1.952474486,1.124325987,1.736573296,300,300,30.59160991,0.084235884,0.073502802,0.217234348,0.10595833,0.14038474,0.100549748,1.575734143,0.718936677,3.170072204,0.872583015,0.523581136,0.73100931,0.693695362,2.955456701,2.050186605,1.547421375,1.324905186,1.053790108,0.382410839,0.626683821,0.294856903,0.245758471,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,9.212,3.6848,1.952474486,1.124325987,1.736573296,300,300,26.0124825,0.104769138,0.072652924,0.203514173,0.104678572,0.150597685,0.103483584,1.547510875,0.721443343,2.877846954,0.69345731,0.482430551,0.702071978,0.694057272,2.801183507,1.944181783,1.351376502,1.438667743,1.011547616,0.397856722,0.68085237,0.411627713,0.199236117,0,0
"FCR",50,2019-08-14 14:10:00,9,2,2,9.212,3.6848,1.952474486,1.124325987,1.736573296,300,300,26.0124825,0.104769138,0.072652924,0.203514173,0.104678572,0.150597685,0.103483584,1.547510875,0.721443343,2.877846954,0.69345731,0.482430551,0.702071978,0.694057272,2.801183507,1.944181783,1.351376502,1.438667743,1.011547616,0.382410839,0.626683821,0.294856903,0.245758471,0,0
"FCR",50,2019-08-19 09:50:00,0.1,1,1,24.6421,9.9029,2.940453573,2.071894645,1.419209988,300,300,26.49687698,0.197705726,0.206861066,0.31863379,0.131015471,0.133437959,0.1551512,1.442501516,0.652346664,2.068232157,1.046307915,1.550241537,1.333286927,1.578905642,1.540327504,2.432031787,2.387879677,1.01849009,0.844437369,0.640895041,0.845816384,0.373561607,0.570872095,0,0
"FCR",50,2019-08-19 09:50:00,0.1,2,1,53.1993,37.9995,3.856227994,3.575283432,1.078579662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-19 10:36:00,5,1,1,42.3752,37.7692,3.706634001,3.587835463,1.033111479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-19 10:36:00,5,2,1,18.1937,11.9756,2.74979016,2.330369195,1.179980479,300,300,21.81275517,0.061661005,0.073929011,0.197384983,0.102460715,0.093370356,0.087957611,1.621966849,0.7442317,3.426009152,1.198958899,0.791782464,0.840507262,0.721535181,2.66992594,1.926445495,2.11400054,0.911279566,1.16488743,0.423975896,0.558790732,0.37909755,0.13757161,0,0
"FCR",50,2019-08-19 11:14:00,9,1,1,9.4423,5.0666,2.038267802,1.486383663,1.371293195,300,300,18.94308116,0.058792541,0.066509215,0.183824272,0.094379722,0.085572532,0.07738827,1.585606118,0.733272597,3.41759995,1.131252609,0.777226213,0.859422425,0.704698145,2.76389177,1.947709403,2.148169134,0.906683451,1.219561072,0.335159897,0.577349565,0.311964202,0.171614003,0,0
"FCR",50,2019-08-19 11:14:00,9,2,1,37.3086,32.9329,3.57343987,3.472515188,1.029063856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",100,2019-08-19 12:00:00,0.1,1,1,11.515,4.8363,2.193177984,1.382037917,1.586915928,305,302,24.63866896,0.030654913,0.038096514,0.18126673,0.092125625,0.068251427,0.053189067,1.367293286,0.555092886,5.406647824,1.24275396,0.558179012,0.716247082,0.41352788,4.758092268,1.967603809,2.655867243,0.740851718,1.732040609,0.550700609,0.380602642,0.328910592,0.073451096,0,0
"FCR",200,2019-08-19 12:00:00,0.1,2,1,22.5694,10.1332,2.848746539,2.098807796,1.357316541,305,304,19.26014355,0.041227455,0.06573171,0.372386763,0.196925754,0.135095069,0.101876511,1.428281317,0.541721135,7.445639728,1.594367389,0.486558914,0.645209665,0.333789302,5.665252951,1.891000826,2.756479323,0.68602032,1.932984855,1.022989242,0.875564049,0.502997397,0.107603179,0,0
"FCR",1,2019-08-22 09:48:00,0.1,2,1,12.2059,4.1454,2.208025626,1.160750593,1.902239498,300,300,10.91326889,0.054551753,0.06555953,0.214360724,0.104591538,0.091391261,0.079813576,1.467025559,0.667896363,4.935541165,1.201785957,0.7173501,0.821408259,0.626814861,3.269711102,2.049503509,2.345527586,0.873792114,1.310447966,0.47920436,0.6079609,0.115293354,0.180842999,0,0
"FCR",45,2019-08-22 10:46:00,0.1,1,1,23.03,9.212,2.862890201,2.01286005,1.422299678,300,300,23.22820107,0.157806819,0.188906765,0.293574738,0.123963286,0.124001893,0.139817194,1.436977054,0.652218493,2.28880402,1.197076063,1.523418404,1.351098242,1.523892844,1.554072123,2.368239388,2.367502073,1.000311431,0.886609742,0.590142583,0.78439995,0.32994506,0.49603201,0,0
"FCR",30,2019-08-22 10:57:00,0.1,1,1,23.03,8.2908,2.85988466,1.897762991,1.506976727,300,300,23.0855224,0.186822793,0.20897714,0.302997389,0.124505062,0.124354284,0.140950985,1.432362707,0.645082282,2.272588714,1.118584824,1.680498126,1.482622772,1.678463008,1.449906857,2.433615025,2.436565757,0.998788979,0.883321685,0.605415189,0.826866273,0.291456498,0.522984151,0,0
"FCR",20,2019-08-22 11:09:00,0.1,1,1,26.7148,11.0544,2.999805895,2.173658097,1.38007256,300,300,26.38858478,0.203374096,0.221472693,0.324575581,0.134892835,0.13451225,0.158839949,1.428720082,0.653961093,2.089983984,1.088991655,1.646487171,1.394313554,1.641841789,1.465533183,2.406173622,2.412981584,0.99717861,0.849237462,0.667891351,0.849261757,0.339584603,0.611117107,0,0
"FCR",200,2019-08-22 11:29:00,0.1,2,1,22.3391,11.515,2.893306247,2.256266726,1.282342293,300,300,23.66451818,0.03445301,0.062355338,0.388607218,0.199434347,0.138370593,0.100795208,1.437120507,0.550652463,6.871207494,1.80986618,0.450640099,0.618633953,0.312660978,6.232140349,1.948547095,2.808452347,0.69381526,1.978609412,1.036859391,0.889441214,0.586263824,0.142540192,0,0
"FCR",50,2019-08-22 12:00:00,0.1,1,1,22.7997,7.5999,2.829637291,1.70311477,1.661448389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-22 12:00:00,0.1,1,2,24.8724,10.1332,2.956395002,2.098176143,1.409030892,300,300,27.32773212,0.184606062,0.186312964,0.292901074,0.123588789,0.123986371,0.141093705,1.422107709,0.633137826,2.355998916,1.009246186,1.502689066,1.320490976,1.507523186,1.572091748,2.369964762,2.362365082,1.003216979,0.875934107,0.588313581,0.808162634,0.164548447,0.52083234,0,0
"FCR",50,2019-08-22 12:00:00,0.1,2,1,23.03,7.3696,2.837159146,1.652865803,1.716509073,300,300,21.51900335,0.18341669,0.194659475,0.286893452,0.122501763,0.121653858,0.140415909,1.42346552,0.624340961,2.290292525,1.061296414,1.600109344,1.386306419,1.589034067,1.473822177,2.341953648,2.358276637,0.993078425,0.87242083,0.59253263,0.784048477,0.179584766,0.528851927,0,0
"FCR",99,2019-08-22 12:02:00,0.1,1,1,11.515,4.3757,2.163458353,1.210554998,1.787162381,300,300,10.86856743,0.045551618,0.050582052,0.178260298,0.096224036,0.063448541,0.056290506,1.399191872,0.542246102,5.500538328,1.110433706,0.797213799,0.898589412,0.52566962,3.524180802,1.852554783,2.809525565,0.659383494,1.709418573,0.529886723,0.405399774,0.166899654,0.13135292,0,0
"FCR",100,2019-08-22 12:44:00,0.1,1,1,10.5938,4.8363,2.127992765,1.404922973,1.514668638,300,300,26.13345761,0.038163473,0.039499201,0.178554218,0.092650742,0.063822097,0.052160759,1.364373569,0.544269224,6.046316611,1.035000166,0.61889538,0.757258936,0.426323632,4.520451395,1.927175257,2.797686485,0.68884604,1.776253716,0.557576485,0.374216845,0.219977352,0.126471645,0,0
"FCR",101,2019-08-22 13:26:00,0.1,2,1,11.9756,4.606,2.243238,1.223582,1.833337,300,300,10.65995934,0.018916916,0.03210442,0.186718467,0.097928058,0.062541067,0.045432461,1.362708087,0.496755941,8.509957116,1.697127582,0.513333422,0.706640568,0.327836788,5.815973856,1.906690188,2.985533762,0.638642983,2.155464529,0.591885206,0.411669246,0.166826716,0.062900946,0,0
"FCR",102,2019-08-22 13:51:00,0.1,1,1,5.5272,3.4545,1.559670373,1.170044693,1.333000681,300,300,18.23909452,0.038675916,0.039886006,0.061841295,0.024448775,0.026997326,0.032720831,1.548887005,0.879682086,1.386148069,1.031287948,1.47740577,1.218978992,1.631411211,1.55045094,2.529423044,2.290645165,1.104240449,0.747192972,0.108523529,0.085044607,0.39081913,0.125095357,0,0
"FCR",50,2019-08-22 14:48:00,5,1,1,25.5633,14.9695,3.055234267,2.597817538,1.176077312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-22 14:48:00,5,2,1,33.6238,19.8058,3.373669852,2.862705895,1.178489854,300,300,29.85615553,0.067674795,0.089475676,0.259353228,0.120817956,0.102216648,0.103122344,1.507929781,0.70828482,2.436512669,1.322141824,0.875353266,0.867665268,0.740582601,2.898589189,2.14664472,2.537289515,0.846038542,1.171598235,0.532577148,0.592017161,1.020460012,0.182415074,0,0
"FCR",50,2019-08-22 14:48:00,5,2,2,20.2664,11.515,2.808643,2.278632,1.2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-22 14:52:00,9,1,1,29.7087,14.9695,3.162019132,2.523418824,1.253069487,300,300,26.11312316,0.067525127,0.088972908,0.246923256,0.122962602,0.109213146,0.098558957,1.571489696,0.706795785,3.071643824,1.317626662,0.814672147,0.90273792,0.72357698,2.775263406,2.008116715,2.260929797,0.888181808,1.247604532,0.497649827,0.613628197,0.708193607,0.208853924,0,0
"FCR",50,2019-08-22 14:52:00,9,1,1,25.7936,15.4301,3.10120279,2.58391082,1.2001973,300,300,26.11312316,0.067525127,0.088972908,0.246923256,0.122962602,0.109213146,0.098558957,1.571489696,0.706795785,3.071643824,1.317626662,0.814672147,0.90273792,0.72357698,2.775263406,2.008116715,2.260929797,0.888181808,1.247604532,0.497649827,0.613628197,0.708193607,0.208853924,0,0
"FCR",50,2019-08-22 14:52:00,9,2,2,29.4784,15.1998,3.151108,2.524615,1.248154,300,300,36.76521909,0.086723802,0.086775881,0.248342489,0.120843363,0.10511714,0.106419315,1.524373601,0.709234169,2.972529781,1.000600524,0.825516002,0.815414772,0.718085621,2.861883806,2.055077609,2.362530878,0.869862751,1.135539758,0.443534223,0.675448268,0.645777086,0.237214332,0,0
"FCR",50,2019-08-28 11:50:00,0.1,2,1,24.4118,8.9817,2.915674163,1.927370523,1.512773039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-28 11:50:00,0.1,2,2,24.4118,9.212,2.924245341,1.968801149,1.485292378,300,300,33.80710357,0.204161702,0.210612041,0.325579324,0.143925897,0.137051626,0.155322897,1.456022981,0.649624501,2.168159665,1.031594267,1.536735078,1.355962611,1.463336661,1.545872316,2.262131632,2.375596213,0.95223743,0.926623823,0.669480799,0.868320819,0.245575014,0.584740584,0,0
"FCR",50,2019-08-28 12:23:00,3.8,1,1,14.9695,5.7575,2.406799251,1.60019609,1.504065199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-28 12:43:00,5,2,1,22.3391,9.9029,2.804694853,2.150729022,1.304067051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-28 12:43:00,5,2,2,21.6482,9.212,2.754126,2.055165,1.3401,305,304,28.92378393,0.097409883,0.114714224,0.2418211,0.119002921,0.114255313,0.112212109,1.580228168,0.754618387,2.795820235,1.177644612,1.004016538,1.022298079,0.963961413,2.108030652,2.032060207,2.116497638,0.960105114,1.060517636,0.461894838,0.649918667,0.515189691,0.291828166,0,0
"FCR",50,2019-08-28 13:18:00,9,1,1,16.3513,8.0605,2.587279829,1.900328623,1.361490743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-08-28 13:18:00,9,1,2,16.5816,8.2908,2.600587654,1.92192509,1.353116033,300,300,19.13104481,0.169403407,0.129719747,0.297469167,0.1545671,0.132779916,0.134054193,1.546683085,0.634136266,3.151479719,0.765744615,0.976953075,0.967666466,0.839245526,2.293167958,1.924530949,2.240317489,0.859043845,1.153019511,0.565945787,0.968136004,0.221007474,0.308585035,0,0
"FCR",50,2019-09-02 09:39:00,0.1,1,1,22.3391,7.1393,2.790646576,1.629724306,1.712342735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-02 09:39:00,0.1,1,2,20.727,5.9878,2.693440638,1.369162458,1.967217712,300,300,40.24043857,0.545096291,0.271542655,0.324234442,0.142913931,0.14628785,0.181234898,1.444207221,0.669084711,1.730495917,0.498155389,1.856221519,1.49829121,1.900043283,1.194046079,2.268739232,2.216414028,1.023608046,0.788556357,0.72177634,0.78537021,0.290308489,0.817738704,0,0
"FCR",50,2019-09-02 10:18:00,5,1,1,17.5028,8.7514,2.700660996,2.006614865,1.345879094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-02 10:18:00,5,1,2,20.727,10.1332,2.895479402,2.118601964,1.366693438,300,300,21.31815352,0.436599893,0.13011114,0.231516887,0.118329426,0.120543329,0.113940412,1.578825722,0.709443363,2.162842746,0.298010013,1.079372373,1.141922673,1.099567066,1.779377903,1.956545339,1.92061135,1.018709662,1.038520259,0.536183643,0.636712612,0.215846715,0.416820196,0,0
"FCR",50,2019-09-02 10:50:00,9,1,1,60.7992,44.6782,4.013272107,3.701672664,1.084178011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-02 10:50:00,9,1,2,32.7026,23.4906,3.405382,3.077011,1.106718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",200,2019-09-02 12:00:00,0.1,2,1,15.6604,5.9878,2.541155332,1.61348936,1.574943966,310,308,18.62182147,0.310431437,0.135689853,0.334965129,0.171031593,0.143959581,0.134298907,1.500214571,0.595377399,3.665599606,0.437100877,0.942555209,1.010357098,0.793361336,2.468608525,1.958498558,2.326799825,0.841713386,1.273514415,0.888344148,0.814530623,0.257016588,0.387155397,0,0
"FCR",100,2019-09-02 12:42:00,0.1,1,1,10.8241,4.3757,2.123988,1.26955,1.673025,300,300,19.42058067,0.035209402,0.038670761,0.164588005,0.084944889,0.058071076,0.047418717,1.382555609,0.538985156,5.149790875,1.098307801,0.665921201,0.815516815,0.455245293,4.256135676,1.937585734,2.834250982,0.683632376,1.791378904,0.49361296,0.321507339,0.296361302,0.127936942,0,0
"FCR",50,2019-09-11 10:10:00,0.1,1,1,17.0422,4.8363,2.472495526,1.271517832,1.944522887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-11 10:10:00,0.1,1,2,16.5816,4.1454,2.43873,1.192539,2.044989,305,304,19.09299427,0.139489387,0.156434716,0.274703357,0.127520618,0.128492542,0.130879088,1.487946655,0.692880956,2.849276476,1.121481131,1.217461443,1.195261352,1.226740573,1.756025544,2.154187783,2.137893393,1.007621704,0.974339137,0.532106,0.844779944,0.042565245,0.395480221,0,0
"FCR",50,2019-09-11 11:18:00,5,2,1,26.0239,11.515,3.070847712,2.26650088,1.354884853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-11 11:18:00,5,2,2,26.2542,11.0544,3.070088047,2.197262803,1.397232977,300,300,28.01690907,0.088485263,0.109091914,0.194188187,0.098093263,0.09046699,0.091790573,1.554078356,0.728018727,2.337183182,1.23288229,1.205875356,1.188487118,1.112124425,1.780041979,1.979628163,2.146508755,0.922254875,1.068663803,0.353227684,0.514369682,0.492878089,0.298576493,0,0
