Reservoir,Site,Depth_m,Date,Rep,Dilution,Sample Name,Max_FL_Ex ,Max_FL_Em ,Max_FL ,B,T,A,C,M,N,FI,BIX,HIX,T_B,T_M,T_N,T_C,A_T,A_C,A_M,M_C,C_N,a254_m,a350_m,FLAG,Notes_flag,TIME
CCR,88,6,9/30/2024,2,1,20241014_CC4_30SEP24_6R2.csv,300,300,8.276705359,0.296908991,0.289273546,0.333347758,0.155232976,0.171013614,0.213439483,1.520619277,0.72836185,1.72389774,0.97428355,1.691523494,1.35529538,1.863479998,1.15236171,2.147402997,1.949246906,1.101657769,0.72729269,18.8846,3.9151,,,
CCR,88,9,9/30/2024,1,1,20241014_CC4_30SEP24_9R1.csv,320,320,5.416814108,0.06950428,0.092144363,0.285162407,0.14483573,0.127545192,0.109966485,1.49330096,0.691650231,4.56405052,1.325736544,0.722444819,0.837931335,0.636199117,3.094735224,1.968867817,2.23577543,0.880619668,1.317089749,13.1271,2.9939,,,
CCR,88,11,9/30/2024,2,1,20241014_CC4_30SEP24_BOTR2.csv,315,316,3.988864925,0.037434498,0.0622917,0.26891618,0.136901982,0.11892144,0.094867155,1.508901512,0.679045404,5.907027558,1.664018594,0.523805463,0.656620303,0.455009482,4.317046722,1.964297192,2.261292658,0.868661199,1.443091472,11.0544,2.5333,,,
CCR,98,0.1,9/30/2024,2,1,20241014_CP1_30SEP24_01R2.csv,300,300,13.72641038,0.022407078,0.057118043,0.36624514,0.217147014,0.140144549,0.100488459,1.396200306,0.538052467,9.256479855,2.54910716,0.407565211,0.568404006,0.263038583,6.412074417,1.686622965,2.613338463,0.645390174,2.160914951,23.03,6.6787,,,
CCR,96,0.1,9/30/2024,1,1,20241014_CP2_30SEP24_01R1.csv,300,300,12.4015922,0.022559376,0.069470602,0.366844355,0.218940714,0.14263627,0.107108941,1.403483111,0.543658883,9.222155183,3.079455879,0.487047243,0.648597598,0.317303259,5.280569683,1.675541968,2.571886908,0.651483532,2.044093719,23.03,6.6787,,,
CCR,101,0.1,9/30/2024,1,1,20241014_CS1_30SEP24_01R1.csv,305,304,4.253851231,0.016163547,0.060754258,0.37175854,0.224177174,0.141720458,0.101115545,1.415186254,0.523768151,10.558055,3.758720786,0.428690813,0.600839948,0.271010011,6.119053198,1.658324676,2.62318189,0.632180591,2.217039677,23.2603,6.4484,,,
CCR,100,0.1,9/30/2024,2,1,20241014_CS2_30SEP24_01R2.csv,305,304,11.44007492,0.034374686,0.065780284,0.350230005,0.210998946,0.137576181,0.101610741,1.411467075,0.542782262,7.566015836,1.913625719,0.478137153,0.647375299,0.311756456,5.324239802,1.659866134,2.545716863,0.652023074,2.076541753,22.7997,6.909,,,
CCR,50,0.1,6/19/2024,2,1,20241118_C50_19JUN24_01R2.csv,300,300,23.84100468,0.142213999,0.119343391,0.202716532,0.077055921,0.100269831,0.108017537,1.424720719,0.769480817,1.728875221,0.83918174,1.190222325,1.104851997,1.548789367,1.698598721,2.630771638,2.021710118,1.301260559,0.713364916,15.4301,4.606,,,
CCR,50,1.5,6/19/2024,2,1,20241118_C50_19JUN24_15R2.csv,300,300,3.127190007,0.111616265,0.094049287,0.168427439,0.068280106,0.089348339,0.092764208,1.511189639,0.73320604,2.41591183,0.842612738,1.052613719,1.013853177,1.377403932,1.790842269,2.466713183,1.885065141,1.308555938,0.736060899,11.2847,1.8424,,,
CCR,50,20,6/19/2024,2,1,20241118_C50_19JUN24_20R2.csv,300,300,10.34288425,0.045709142,0.068850794,0.25960809,0.126461466,0.114339686,0.095600164,1.469982641,0.662804257,4.944038052,1.506280585,0.602160072,0.720195352,0.544440895,3.770589649,2.052863203,2.270498535,0.904146456,1.322816413,12.2059,2.9939,,,
CCR,50,6,6/19/2024,1,1,20241118_C50_19JUN24_6R1.csv,300,300,3.542214642,0.046503186,0.066908298,0.2398043,0.121721923,0.108913986,0.090007722,1.547859983,0.675247704,4.992861787,1.438789549,0.614322368,0.743361752,0.549681572,3.584074139,1.970099506,2.201776911,0.894777076,1.352349779,11.7453,2.303,,,
CCR,50,9,6/19/2024,2,1,20241118_C50_19JUN24_9R2.csv,300,300,3.803786988,0.084395169,0.095770588,0.254592471,0.123941629,0.123803264,0.105714356,1.502780728,0.677721931,4.135721691,1.134787556,0.773570781,0.905937394,0.77270719,2.658357611,2.054132041,2.056427773,0.998883631,1.172420038,11.515,2.303,,,
CCR,50,0.1,5/22/2024,2,1,20241118_C50_22MAY24_01R2.csv,305,306,4.477732481,0.076431697,0.121023479,0.18845954,0.077762843,0.086699186,0.09427728,1.473058899,0.707169379,2.375131077,1.583420011,1.395900977,1.283697178,1.55631499,1.557214704,2.423516586,2.173717527,1.114917903,0.824831211,12.2059,2.303,,,
CCR,50,1.5,5/22/2024,2,1,20241118_C50_22MAY24_15R2.csv,300,300,4.830037469,0.059541754,0.069756674,0.190048785,0.082013177,0.086747603,0.077863461,1.468947893,0.712686986,3.143223121,1.171558933,0.804133738,0.895884587,0.850554466,2.724453072,2.317295727,2.190824632,1.057727622,1.05329479,12.6665,2.303,,,
CCR,50,20,5/22/2024,1,1,20241118_C50_22MAY24_20R1.csv,300,300,1.346074679,0.031470644,0.056100257,0.240330354,0.117868053,0.104452031,0.081969564,1.481236698,0.656928974,6.474405058,1.782621798,0.537091107,0.684403501,0.475958118,4.283943921,2.038977887,2.300868181,0.886177619,1.437949002,10.8241,2.0727,,,
CCR,50,6,5/22/2024,1,1,20241118_C50_22MAY24_6R1.csv,300,300,6.121595427,0.060358378,0.07277182,0.225347402,0.109532485,0.099523927,0.082912337,1.49191883,0.666203795,4.135548636,1.205662273,0.731199239,0.877695923,0.664385726,3.096630024,2.057356786,2.264253518,0.90862475,1.321063787,12.8968,2.7636,,,
CCR,50,9,5/22/2024,2,1,20241118_C50_22MAY24_9R2.csv,240,482,1.320177305,0.036991099,0.055778988,0.235049056,0.11554224,0.100167679,0.07857357,1.48606823,0.65531959,6.192193663,1.507902967,0.556856155,0.709895048,0.482758413,4.213935436,2.034312784,2.346555885,0.866935579,1.470497518,11.2847,2.303,,,
CCR,88,6,6/19/2024,2,1,20241118_CC4_19JUN24_6R2.csv,305,304,4.447508391,0.052447124,0.071562015,0.221950921,0.107589157,0.100091836,0.086211916,1.525981911,0.706604432,4.263342002,1.364460215,0.71496355,0.830071043,0.665141516,3.101518624,2.062948798,2.217472765,0.930315281,1.247961559,11.7453,2.303,,,
CCR,101,0.1,6/19/2024,1,1,20241118_CS1_19JUN24_01R1.csv,300,300,6.727164983,0.040184794,0.050715126,0.223270922,0.131851531,0.08785665,0.069057918,1.451037812,0.533968955,7.152499006,1.262047678,0.57724857,0.734385387,0.384638126,4.402452301,1.693351001,2.541309295,0.666330149,1.909289115,13.5877,4.606,,,
CCR,100,0.1,5/22/2024,1,1,20241118_CS2_22MAY24_01R1.csv,310,310,5.353655309,0.020290164,0.043370846,0.170149118,0.100955331,0.0668967,0.052345888,1.397428975,0.553397555,6.704999076,2.137530588,0.648325643,0.828543509,0.429604314,3.923121971,1.685390123,2.543460574,0.662636622,1.928620085,10.5938,3.2242,,,
CCR,92,0.1,10/28/2024,1,1,20241219_CC2_28oct24_01R1.csv,300,300,5.076142018,0.078291408,0.097936592,0.256321207,0.114518598,0.11403602,0.104577692,1.448732675,0.70107109,4.176992768,1.250923879,0.858821556,0.936496018,0.85520251,2.617215906,2.238249612,2.247721437,0.995786032,1.095057612,13.818,2.5333,,,
CCR,92,0.5,10/28/2024,2,1,20241219_CC2_28oct24_BOTR2.csv,305,304,7.856916495,0.070839007,0.082946148,0.257284631,0.112847033,0.112381504,0.099742009,1.443834251,0.705837925,3.597099814,1.170910659,0.738076508,0.83160695,0.735031715,3.101827354,2.279941479,2.289385901,0.995874692,1.131389209,14.0483,3.4545,,,
CCR,90,0.1,10/28/2024,2,1,20241219_CC3_28oct24_01R2.csv,320,320,6.316894485,0.080116875,0.090159325,0.261082806,0.114919628,0.115191845,0.105356683,1.458896623,0.699574403,3.866837937,1.125347504,0.782688438,0.855753264,0.784542443,2.895793698,2.271873062,2.266504247,1.002368765,1.090767328,14.0483,2.7636,,,
CCR,90,1.5,10/28/2024,2,1,20241219_CC3_28oct24_15R2.csv,300,300,2.592174501,0.063244327,0.082110053,0.264856574,0.118593775,0.116628335,0.10404661,1.441990848,0.692894611,4.474214641,1.298299114,0.704031767,0.789166058,0.692363936,3.225629069,2.233309237,2.270945334,0.983427123,1.139813929,13.818,2.303,,,
CCR,90,4,10/28/2024,1,1,20241219_CC3_28oct24_BOTR1.csv,300,300,5.258887696,0.071841289,0.089337616,0.255375353,0.114835955,0.112724591,0.102020973,1.460095999,0.695925006,4.073823803,1.243541385,0.792529958,0.875678919,0.777958571,2.858542297,2.223827481,2.265480406,0.981614087,1.125611249,13.5877,2.5333,,,
CCR,88,0.1,10/28/2024,1,1,20241219_CC4_28oct24_01R1.csv,300,300,2.007513521,0.069320594,0.085327406,0.252392531,0.114850071,0.111816881,0.100470446,1.454759435,0.686335676,4.285434467,1.23090991,0.763099495,0.849278656,0.742946041,2.957930446,2.197582715,2.257195231,0.973590005,1.143122931,12.8968,2.303,,,
CCR,88,1.5,10/28/2024,1,1,20241219_CC4_28oct24_15R1.csv,300,300,6.620481695,0.065937456,0.080158803,0.240984053,0.110237078,0.108531139,0.094373127,1.464973752,0.708473625,4.005209465,1.215679348,0.738578843,0.849381662,0.727149198,3.00633298,2.186052615,2.220413933,0.984524814,1.16809819,13.5877,2.7636,,,
CCR,88,9,10/28/2024,2,1,20241219_CC4_28oct24_9R2.csv,300,300,2.342527246,0.05732984,0.078384834,0.262212665,0.12186284,0.115150607,0.099441935,1.464645412,0.676874352,4.944587021,1.367260659,0.680715773,0.788247276,0.643221789,3.345196399,2.151703212,2.277127952,0.944919766,1.225467311,13.1271,2.5333,,,
CCR,88,11,10/28/2024,1,1,20241219_CC4_28oct24_BOTR1.csv,300,300,7.510629294,0.065635156,0.080894136,0.27200862,0.129564853,0.119530534,0.10047929,1.486776582,0.692099937,4.903825288,1.232481817,0.676765458,0.805082684,0.624352474,3.362525791,2.099401295,2.275641306,0.922553695,1.289468238,13.3574,3.2242,,,
CCR,88,6,9/30/2024,1,1,20241219_CC4_30sep24_6R1.csv,300,300,9.417280693,0.074666764,0.082254097,0.244001392,0.120937507,0.099677289,0.087964981,1.428500997,0.614171421,4.315445096,1.101615937,0.825203999,0.935077755,0.680137199,2.966434506,2.017582457,2.447913618,0.824204924,1.374836953,14.9695,3.2242,,,
CCR,98,0.1,10/28/2024,1,1,20241219_CP1_28oct24_01R1.csv,300,300,8.256107202,0.030941193,0.035362896,0.148822902,0.085882787,0.060340093,0.048670198,1.479803826,0.572741442,5.501946261,1.142906675,0.58605969,0.726582121,0.411757669,4.208447799,1.732860654,2.46640161,0.702586573,1.764586737,7.8302,2.5333,,,
CCR,96,0.1,10/28/2024,2,1,20241219_CP2_28oct24_01R2.csv,300,300,8.149446054,0.069171428,0.089406612,0.303019594,0.144898314,0.129054215,0.108625605,1.429482082,0.621832273,4.691166375,1.292536741,0.692783349,0.823071243,0.617030032,3.389230261,2.091256858,2.348002292,0.89065367,1.333924121,18.6543,4.3757,,,
CCR,101,0.1,10/28/2024,1,1,20241219_CS1_28oct24_01R1.csv,320,320,3.181214535,0.046045393,0.075239296,0.170053783,0.104387376,0.068714331,0.062187797,1.488047275,0.538515146,6.709772866,1.634024393,1.094957848,1.209872343,0.72077006,2.260172454,1.629064634,2.474793565,0.658262837,1.678582964,10.5938,3.2242,,,
CCR,101,0.1,10/28/2024,2,1,20241219_CS1_28oct24_01R2.csv,325,324,2.27507485,0.038292479,0.03877625,0.166945853,0.104130373,0.066833083,0.050241429,1.500446885,0.527029518,7.32681048,1.012633573,0.580195443,0.771798324,0.37238175,4.305363497,1.603238792,2.497952283,0.641821224,2.072599756,10.1332,2.9939,,,
CCR,100,0.1,10/28/2024,1,1,20241219_CS2_28oct24_01R1.csv,315,316,3.1574859,0.016402989,0.022610713,0.146287388,0.089302879,0.058048899,0.041203719,1.444617883,0.56101924,10.54522971,1.378450767,0.389511486,0.548754185,0.253191311,6.469826405,1.638103832,2.520071694,0.65002271,2.167349986,8.7514,2.7636,,,
CCR,50,0.1,7/11/2024,1,1,20241223_C50_11jul24_01R1.csv,300,300,5.564780185,0.09167674,0.093783593,0.162116985,0.063591658,0.082049671,0.084387426,1.486790168,0.729421994,2.351465775,1.022981329,1.14300999,1.111345586,1.474778243,1.728628424,2.54934359,1.975839558,1.290258402,0.753567929,10.5938,1.6121,,,
CCR,50,1.5,7/11/2024,1,1,20241223_C50_11jul24_15R1.csv,300,300,2.140961606,0.060380851,0.068242271,0.150325707,0.061505214,0.069282057,0.066556835,1.447295829,0.757702561,2.758133507,1.130197252,0.984991992,1.02532327,1.109536365,2.202823905,2.444113229,2.169763906,1.126442016,0.924100644,9.9029,0.9212,,,
CCR,50,20,7/11/2024,2,1,20241223_C50_11jul24_20R2.csv,305,304,10.47471246,0.046558674,0.081208797,0.311515878,0.153293193,0.133220869,0.10865181,1.492872311,0.643146051,5.606772013,1.744224883,0.609580147,0.747422402,0.529761271,3.835986856,2.032157272,2.338341433,0.869059259,1.410866446,13.818,3.2242,,,
CCR,50,6,7/11/2024,2,1,20241223_C50_11jul24_6R2.csv,305,304,9.264096582,0.122381717,0.119750261,0.197195341,0.08212664,0.10688249,0.108438572,1.528743396,0.733707276,2.256142774,0.978497961,1.120391758,1.104314251,1.458117122,1.646721605,2.401112968,1.844973315,1.301435066,0.757356343,11.7453,2.0727,,,
CCR,50,9,7/11/2024,1,1,20241223_C50_11jul24_9R1.csv,300,300,2.461186703,0.050612267,0.068902039,0.250597129,0.125101904,0.110616769,0.091001608,1.51508984,0.680817055,5.483048225,1.361370328,0.622889634,0.757151888,0.550767306,3.637006003,2.003144,2.265453337,0.884213313,1.374721917,10.3635,1.6121,,,
CCR,50,0.1,8/15/2024,2,1,20241223_C50_15aug24_01R2.csv,310,310,2.084593866,0.054233822,0.062843668,0.134848161,0.053522581,0.060515558,0.064701974,1.474711682,0.745461977,2.701299188,1.158754187,1.038471273,0.971278999,1.174152422,2.145771653,2.519462983,2.228322219,1.130654697,0.827217132,8.7514,0.6909,,,
CCR,50,1.5,8/15/2024,2,1,20241223_C50_15aug24_15R2.csv,305,304,4.802305215,0.063435213,0.071214818,0.146159347,0.057618135,0.065706813,0.069763023,1.494673721,0.755918824,2.666328282,1.122638597,1.083827007,1.020810376,1.235979237,2.052372679,2.536690018,2.224416937,1.14038424,0.825912236,9.6726,1.1515,,,
CCR,50,20,8/15/2024,2,1,20241223_C50_15aug24_20R2.csv,300,300,3.884456671,0.106552154,0.124744144,0.363958236,0.178658021,0.191156957,0.151312438,1.538559677,0.64413299,4.605661962,1.170733195,0.65257444,0.824414339,0.698228621,2.917637858,2.037178258,1.90397589,1.069960113,1.180722638,14.2786,2.5333,,,
CCR,50,6,8/15/2024,2,1,20241223_C50_15aug24_6R2.csv,300,300,2.665039925,0.065562381,0.076175249,0.207765102,0.097280035,0.091931574,0.083536588,1.577162865,0.720693025,3.855229463,1.161874344,0.828608115,0.911878861,0.7830512,2.727462084,2.135742459,2.259997217,0.945019951,1.164520098,10.1332,1.1515,,,
CCR,50,9,8/15/2024,2,1,20241223_C50_15aug24_9R2.csv,305,304,3.716222557,0.04618866,0.068739202,0.252072183,0.123886224,0.11133893,0.089561881,1.516101683,0.691360499,5.468693285,1.488226795,0.61738694,0.767505113,0.554857507,3.667080456,2.034707118,2.264007583,0.898719215,1.383247236,10.1332,1.6121,,,
CCR,50,0.1,9/16/2024,1,1,20241223_C50_16sep24_01R1.csv,300,300,5.568414554,0.095207307,0.090912423,0.157318365,0.06168562,0.087706553,0.086136728,1.468285053,0.802629862,2.017964327,0.954889135,1.036552224,1.055443189,1.473802528,1.730438594,2.550324775,1.793689974,1.421831427,0.716136096,9.9029,1.1515,,,
CCR,50,1.5,9/16/2024,1,1,20241223_C50_16sep24_15R1.csv,310,310,3.608435413,0.072811869,0.077771861,0.142964464,0.054656934,0.069188048,0.076385761,1.493943286,0.784913545,2.361814485,1.06812066,1.124064971,1.018146052,1.422909333,1.83825437,2.6156693,2.066317346,1.265860399,0.715538248,8.9817,0.6909,,,
CCR,50,20,9/16/2024,1,1,20241223_C50_16sep24_20R1.csv,300,300,3.408732858,0.082628206,0.124396976,0.431508615,0.213691924,0.201563226,0.162245433,1.553944202,0.650415303,5.554010723,1.505502564,0.617161071,0.766720974,0.582132323,3.468803087,2.019302398,2.140810229,0.943242129,1.317090538,15.4301,2.5333,,,
CCR,50,6,9/16/2024,2,1,20241223_C50_16sep24_6R2.csv,300,300,3.832544445,0.068659055,0.07174804,0.140307292,0.054144837,0.065451462,0.069534109,1.470037994,0.784364275,2.461477649,1.044990211,1.096202256,1.031839503,1.325113226,1.955555752,2.59133279,2.143684627,1.208821837,0.778680254,8.7514,0.9212,,,
CCR,50,9,9/16/2024,1,1,20241223_C50_16sep24_9R1.csv,300,300,1.234367593,0.037882719,0.056680635,0.227861448,0.114540419,0.102734718,0.083276011,1.538044564,0.699294536,6.099495267,1.496213492,0.551718411,0.680635815,0.494852698,4.020093395,1.989354062,2.217959541,0.896929825,1.375431149,8.2908,1.1515,,,
CCR,50,20,10/28/2024,2,1,20250311_C50_28oct24_20R2.csv,300,300,4.903615122,0.060958857,0.085583184,0.311223784,0.158647043,0.140487448,0.113306883,1.572000821,0.711274374,5.442796816,1.403949938,0.609187407,0.755322026,0.539456534,3.636506245,1.961737056,2.215313811,0.885534612,1.400153632,12.8968,3.2242,,,
CCR,50,9,10/28/2024,1,1,20250311_C50_28oct24_9R1.csv,300,300,3.582746441,0.05462093,0.078419032,0.261925551,0.121159044,0.116023673,0.099270127,1.455561591,0.679484409,4.720333081,1.435695643,0.675888199,0.789955991,0.647240429,3.340076332,2.161832438,2.257518176,0.957614632,1.220498528,13.1271,2.5333,,,
CCR,92,1,7/11/2024,2,1,20250311_CC2_11jul24_BOTR2.csv,300,300,7.139167873,0.053705865,0.072481403,0.168351032,0.069359548,0.075127286,0.073838367,1.492972677,0.701119448,3.03336531,1.349599399,0.96478133,0.981622506,1.045009742,2.322678988,2.427222168,2.240877324,1.083157093,0.939342924,11.0544,1.8424,,,
CCR,98,0.1,7/11/2024,1,1,20250311_CP1_11jul24_01R1.csv,300,300,4.26890853,0.071301355,0.136274567,0.485124867,0.252976093,0.189713931,0.161116985,1.447639255,0.530576835,4.888524072,1.911247933,0.718316077,0.8458113,0.538685553,3.559907606,1.917670797,2.557138865,0.749928298,1.570139195,25.1027,6.2181,,,
CCR,101,0.1,7/11/2024,1,1,20250311_CS1_11jul24_01R1.csv,300,300,2.223741865,0.021080087,0.057398658,0.301190307,0.178157477,0.113674652,0.084287729,1.518332288,0.558804504,12.13862893,2.722885199,0.504938057,0.680984747,0.322179336,5.24734058,1.690584706,2.649581955,0.638057148,2.113682256,15.6604,4.606,,,
CCR,101,0.1,9/16/2024,1,1,20250311_CS1_16sep24_01R1.csv,300,300,4.629543331,0.030938864,0.049407019,0.254376982,0.147632405,0.098310262,0.073174697,1.501714886,0.556188797,9.418060758,1.596924178,0.502562178,0.675192676,0.334662429,5.148600042,1.723042996,2.587491649,0.665912486,2.017533542,12.4362,3.6848,,,
CCR,100,0.1,8/15/2024,2,1,20250311_CS2_15aug24_01R2.csv,310,310,2.44304669,0.011383628,0.038628795,0.278789668,0.164957386,0.106542662,0.073677862,1.455324258,0.538964431,13.32256257,3.393364129,0.362566454,0.524293108,0.234174388,7.217146361,1.690070835,2.616695163,0.645879909,2.238900299,13.818,3.4545,,,
CCR,50,0.1,2/17/2025,1,1,20250312_C50_17feb25_01R1.csv,305,306,2.471030318,0.185083898,0.137946511,0.270080105,0.127758618,0.128236491,0.133334604,1.478143072,0.671574628,2.430638119,0.74531881,1.075719631,1.034588972,1.079743291,1.957861082,2.113987368,2.106109601,1.003740436,0.958180505,13.818,2.5333,,,
CCR,50,1.5,2/17/2025,1,1,20250312_C50_17feb25_15R1.csv,300,300,15.43592586,0.084477656,0.085633337,0.263254426,0.124524647,0.113141945,0.099981682,1.439567102,0.664901812,3.861323283,1.013680321,0.756866405,0.856490268,0.687681833,3.074204911,2.114074867,2.32676242,0.908590774,1.245474618,14.9695,4.1454,,,
CCR,50,0.1,10/28/2024,1,1,20250312_C50_28oct24_01R1.csv,300,300,1.582522358,0.067832562,0.083582664,0.263965511,0.121134616,0.116946353,0.103568919,1.467739825,0.680028901,4.60909537,1.232190882,0.714709458,0.80702459,0.68999818,3.158137076,2.179108836,2.257150438,0.965424723,1.169603939,13.1271,2.303,,,
CCR,50,1.5,10/28/2024,1,1,20250312_C50_28oct24_15R1.csv,320,318,1.753990814,0.062071244,0.075397135,0.268239008,0.125527509,0.11887213,0.099427342,1.453597412,0.694259637,4.834232203,1.214687044,0.634270918,0.758313898,0.600642331,3.557681687,2.13689422,2.256534031,0.94698072,1.262504921,13.3574,2.303,,,
CCR,50,6,10/28/2024,1,1,20250312_C50_28oct24_6R1.csv,310,310,3.564521034,0.072832166,0.089182866,0.262351448,0.119888483,0.115183612,0.106729272,1.463902162,0.684806368,4.356770922,1.224498344,0.774266971,0.835598935,0.743881846,2.941724791,2.188295666,2.277680343,0.960756268,1.123295238,13.1271,2.5333,,,
CCR,50,0.1,9/30/2024,1,1,20250312_C50_30sep24_01R1.csv,300,300,7.278835764,0.090312893,0.101173798,0.196535805,0.08356606,0.089884299,0.09322708,1.49484657,0.741398791,2.748953088,1.120258638,1.125600347,1.08524045,1.210704413,1.942556356,2.351861552,2.186542109,1.07560771,0.896371103,11.515,2.0727,,,
CCR,50,1.5,9/30/2024,1,1,20250312_C50_30sep24_15R1.csv,305,304,2.871526536,0.059887502,0.068894552,0.171916229,0.074736075,0.075991413,0.072208438,1.488512457,0.704307398,3.430892708,1.150399499,0.906609704,0.954106669,0.921837982,2.495353028,2.300311199,2.26231127,1.01679695,1.035004727,10.1332,1.3818,,,
CCR,50,20,9/30/2024,1,1,20250312_C50_30sep24_20R1.csv,315,316,1.89696673,0.054542707,0.075084432,0.28753704,0.147813387,0.131863447,0.105676821,1.553312738,0.695969409,6.159369147,1.376617246,0.569410502,0.710509937,0.507967736,3.829516099,1.945270624,2.180566685,0.892094077,1.398730443,10.3635,1.8424,,,
CCR,50,6,9/30/2024,1,1,20250312_C50_30sep24_6R1.csv,300,300,6.830308447,0.054550106,0.066371169,0.233036853,0.112168716,0.096358141,0.082660301,1.497850086,0.647905488,4.621271359,1.216701015,0.688796693,0.802938876,0.591708376,3.511115691,2.077556564,2.418444877,0.859046482,1.35698413,12.8968,2.5333,,,
CCR,50,9,9/30/2024,1,1,20250312_C50_30sep24_9R1.csv,305,304,5.523879813,0.053273883,0.068546304,0.309535357,0.158481303,0.130894472,0.10483302,1.481743611,0.627674331,6.350241769,1.286677445,0.523676081,0.653861771,0.432519817,4.515711835,1.953134858,2.364770275,0.825930061,1.511749856,13.5877,2.7636,,,
CCR,90,0.1,2/17/2025,2,1,20250312_CC3_17feb25_01R2.csv,305,306,3.333723693,0.047751529,0.0624873,0.235935444,0.115655328,0.100203244,0.083132309,1.407900965,0.633999538,5.546037129,1.30859266,0.623605557,0.751660819,0.540288987,3.775734345,2.039987685,2.354568919,0.866395402,1.391219953,12.4362,2.303,,,
CCR,98,0.1,2/17/2025,1,1,20250312_CP1_17feb25_01R1.csv,300,300,3.320625776,0.023239498,0.040323412,0.149333633,0.088202431,0.061047301,0.04857537,1.367375198,0.53462385,8.763274267,1.735124053,0.660527351,0.830120532,0.457168941,3.703397746,1.693078427,2.446195503,0.692127193,1.815785057,8.9817,2.303,,,
CCR,98,1,2/17/2025,1,1,20250312_CP1_17feb25_BOTR1.csv,320,320,3.967253535,0.04273146,0.047444427,0.189566837,0.102659148,0.08144044,0.065637146,1.419121817,0.577003794,5.628242621,1.110292668,0.582565947,0.722828906,0.462154886,3.995555421,1.846565461,2.327674527,0.793309133,1.564040384,10.8241,2.5333,,,
CCR,96,0.1,8/15/2024,1,1,20250312_CP2_15aug24_01R1.csv,300,300,9.076459589,0.056163946,0.070377193,0.239810538,0.118900212,0.099346562,0.083810943,1.450736357,0.590599644,4.686962521,1.253067103,0.708400886,0.839713651,0.591901321,3.407503604,2.016905885,2.413878571,0.83554571,1.418671696,14.7392,3.6848,,,
CCR,50,1.5,12/17/2024,1,1,20250314_C50_17dec24_15R1.csv,300,300,3.933179505,0.056738069,0.073581901,0.246045464,0.109739579,0.11064684,0.094570845,1.456934107,0.719380457,4.587578123,1.296870022,0.665015841,0.778061158,0.670513793,3.343831303,2.242085011,2.223700785,1.008267401,1.160395455,11.515,2.0727,,,
CCR,92,0.1,12/17/2024,1,1,20250314_CC2_17dec24_01R1.csv,310,310,4.675580238,0.030893582,0.052710494,0.296515583,0.179623957,0.116199532,0.082425226,1.411980381,0.520557594,8.986165295,1.706195602,0.453620537,0.639494685,0.293449129,5.6253615,1.650757434,2.551779504,0.646904418,2.179235244,18.8846,5.5272,,,
CCR,90,1.5,12/17/2024,1,1,20250314_CC3_17dec24_15R1.csv,300,300,4.802570763,0.046496082,0.070715998,0.251541778,0.118535149,0.110527247,0.091708636,1.489514055,0.699528515,4.954339513,1.52090228,0.639806016,0.771094201,0.596582519,3.557070347,2.122085987,2.275835005,0.93244281,1.292518934,12.8968,2.7636,,,
CCR,90,4,12/17/2024,1,1,20250314_CC3_17dec24_BOTR1.csv,300,300,4.667753181,0.049234456,0.070508342,0.249237485,0.117660828,0.109393638,0.095364621,1.499650815,0.699592047,5.042125552,1.432093461,0.644537865,0.739355342,0.59925077,3.534865202,2.118270696,2.278354471,0.929737107,1.233799569,12.8968,2.7636,,,
CCR,88,0.1,12/17/2024,1,1,20250314_CC4_17dec24_01R1.csv,300,300,5.391598231,0.053686548,0.071609023,0.243957592,0.109397618,0.109784702,0.095547512,1.47244462,0.717526824,4.561909269,1.333835482,0.652267772,0.74945984,0.654575709,3.406799604,2.230008267,2.222145586,1.003538329,1.144955166,11.7453,2.0727,,,
CCR,88,6,12/17/2024,1,1,20250314_CC4_17dec24_6R1.csv,240,482,1.078267285,0.052362461,0.071635165,0.238671015,0.107989615,0.10736532,0.09092416,1.476659559,0.698847752,4.503315562,1.368063376,0.667209528,0.787856219,0.663352348,3.331757753,2.210129328,2.222980517,0.994218938,1.187688897,11.2847,1.8424,,,
CCR,88,11,12/17/2024,1,1,20250314_CC4_17dec24_BOTR1.csv,300,300,2.91935785,0.053975175,0.072837589,0.237383476,0.107090871,0.107109814,0.092598138,1.45231664,0.72316501,4.641062914,1.349464617,0.680027216,0.786598853,0.680147509,3.25907926,2.21665464,2.216262597,1.000176894,1.156512143,11.0544,1.8424,,,
CCR,96,0.1,12/17/2024,1,1,20250314_CP2_17dec24_01R1.csv,320,320,6.442381393,0.014604205,0.049631284,0.291365717,0.179542126,0.113655209,0.080475141,1.41793602,0.529701047,9.552391237,3.398424167,0.436682876,0.616728139,0.276432528,5.870606105,1.622826487,2.56359316,0.633028092,2.231025933,19.8058,5.7575,,,
CCR,101,0.1,12/17/2024,1,1,20250314_CS1_17dec24_01R1.csv,300,300,4.617310275,0.018057486,0.044684805,0.268215044,0.165794468,0.104516101,0.076048128,1.404174902,0.524597863,10.06531507,2.47458609,0.427539915,0.587585863,0.269519275,6.002376996,1.617756297,2.566255753,0.630395585,2.180125571,17.7331,5.0666,,,
CCR,101,0.1,12/17/2024,2,1,20250314_CS1_17dec24_01R2.csv,300,300,5.884445483,0.021637092,0.050023706,0.270397258,0.168018332,0.106655944,0.0763799,1.433481758,0.524854283,9.049673545,2.311942186,0.469019397,0.654932861,0.29772767,5.405382306,1.609331881,2.535229147,0.634787543,2.199771558,18.1937,5.2969,,,
